source_id,target_id,relationship,weight,metadata,directed
108,112,PROXIMATE_TO,0.00391,distance_km=255.8,False
108,115,PROXIMATE_TO,0.005704,distance_km=175.3,False
108,117,PROXIMATE_TO,0.003741,distance_km=267.3,False
109,110,PROXIMATE_TO,0.007535,distance_km=132.7,False
109,116,PROXIMATE_TO,0.00374,distance_km=267.4,False
109,117,PROXIMATE_TO,0.003445,distance_km=290.3,False
109,120,PROXIMATE_TO,0.003386,distance_km=295.3,False
110,116,PROXIMATE_TO,0.004286,distance_km=233.3,False
110,120,PROXIMATE_TO,0.003975,distance_km=251.5,False
111,112,PROXIMATE_TO,0.007268,distance_km=137.6,False
111,113,PROXIMATE_TO,0.00661,distance_km=151.3,False
111,114,PROXIMATE_TO,0.007231,distance_km=138.3,False
111,115,PROXIMATE_TO,0.005606,distance_km=178.4,False
111,116,PROXIMATE_TO,0.011679,distance_km=85.6,False
111,117,PROXIMATE_TO,0.010988,distance_km=91.0,False
111,118,PROXIMATE_TO,0.003883,distance_km=257.5,False
111,119,PROXIMATE_TO,0.014303,distance_km=69.9,False
111,120,PROXIMATE_TO,0.011394,distance_km=87.8,False
112,113,PROXIMATE_TO,0.005684,distance_km=175.9,False
112,114,PROXIMATE_TO,0.014228,distance_km=70.3,False
112,115,PROXIMATE_TO,0.009939,distance_km=100.6,False
112,116,PROXIMATE_TO,0.004566,distance_km=219.0,False
112,117,PROXIMATE_TO,0.009145,distance_km=109.3,False
112,118,PROXIMATE_TO,0.004565,distance_km=219.1,False
112,119,PROXIMATE_TO,0.00682,distance_km=146.6,False
112,120,PROXIMATE_TO,0.004438,distance_km=225.3,False
113,114,PROXIMATE_TO,0.008907,distance_km=112.3,False
113,115,PROXIMATE_TO,0.003719,distance_km=268.9,False
113,116,PROXIMATE_TO,0.004654,distance_km=214.9,False
113,117,PROXIMATE_TO,0.004571,distance_km=218.8,False
113,118,PROXIMATE_TO,0.008296,distance_km=120.5,False
113,119,PROXIMATE_TO,0.012093,distance_km=82.7,False
113,120,PROXIMATE_TO,0.005095,distance_km=196.3,False
114,115,PROXIMATE_TO,0.005867,distance_km=170.4,False
114,116,PROXIMATE_TO,0.004473,distance_km=223.6,False
114,117,PROXIMATE_TO,0.006469,distance_km=154.6,False
114,118,PROXIMATE_TO,0.006593,distance_km=151.7,False
114,119,PROXIMATE_TO,0.008935,distance_km=111.9,False
114,120,PROXIMATE_TO,0.004545,distance_km=220.0,False
115,116,PROXIMATE_TO,0.004234,distance_km=236.2,False
115,117,PROXIMATE_TO,0.010381,distance_km=96.3,False
115,119,PROXIMATE_TO,0.004559,distance_km=219.3,False
115,120,PROXIMATE_TO,0.003931,distance_km=254.4,False
116,117,PROXIMATE_TO,0.007151,distance_km=139.8,False
116,119,PROXIMATE_TO,0.007418,distance_km=134.8,False
116,120,PROXIMATE_TO,0.032156,distance_km=31.1,False
117,119,PROXIMATE_TO,0.006704,distance_km=149.2,False
117,120,PROXIMATE_TO,0.006298,distance_km=158.8,False
118,119,PROXIMATE_TO,0.005095,distance_km=196.3,False
119,120,PROXIMATE_TO,0.00829,distance_km=120.6,False
121,122,PROXIMATE_TO,0.005503,distance_km=181.7,False
121,124,PROXIMATE_TO,0.004158,distance_km=240.5,False
121,125,PROXIMATE_TO,0.01689,distance_km=59.2,False
121,127,PROXIMATE_TO,0.007876,distance_km=127.0,False
121,128,PROXIMATE_TO,0.003833,distance_km=260.9,False
121,130,PROXIMATE_TO,0.007629,distance_km=131.1,False
122,123,PROXIMATE_TO,0.006623,distance_km=151.0,False
122,124,PROXIMATE_TO,0.016063,distance_km=62.3,False
122,125,PROXIMATE_TO,0.007934,distance_km=126.0,False
122,126,PROXIMATE_TO,0.004301,distance_km=232.5,False
122,127,PROXIMATE_TO,0.018132,distance_km=55.2,False
122,128,PROXIMATE_TO,0.010579,distance_km=94.5,False
122,129,PROXIMATE_TO,0.007843,distance_km=127.5,False
122,130,PROXIMATE_TO,0.017268,distance_km=57.9,False
123,124,PROXIMATE_TO,0.010737,distance_km=93.1,False
123,125,PROXIMATE_TO,0.003611,distance_km=277.0,False
123,126,PROXIMATE_TO,0.012089,distance_km=82.7,False
123,127,PROXIMATE_TO,0.004851,distance_km=206.1,False
123,128,PROXIMATE_TO,0.010907,distance_km=91.7,False
123,129,PROXIMATE_TO,0.025258,distance_km=39.6,False
123,130,PROXIMATE_TO,0.004917,distance_km=203.4,False
124,125,PROXIMATE_TO,0.005349,distance_km=187.0,False
124,126,PROXIMATE_TO,0.005687,distance_km=175.9,False
124,127,PROXIMATE_TO,0.008606,distance_km=116.2,False
124,128,PROXIMATE_TO,0.024672,distance_km=40.5,False
124,129,PROXIMATE_TO,0.015272,distance_km=65.5,False
124,130,PROXIMATE_TO,0.009053,distance_km=110.5,False
125,127,PROXIMATE_TO,0.014095,distance_km=70.9,False
125,128,PROXIMATE_TO,0.004724,distance_km=211.7,False
125,129,PROXIMATE_TO,0.003962,distance_km=252.4,False
125,130,PROXIMATE_TO,0.012093,distance_km=82.7,False
126,127,PROXIMATE_TO,0.003478,distance_km=287.5,False
126,128,PROXIMATE_TO,0.005866,distance_km=170.5,False
126,129,PROXIMATE_TO,0.008526,distance_km=117.3,False
126,130,PROXIMATE_TO,0.003497,distance_km=285.9,False
127,128,PROXIMATE_TO,0.00698,distance_km=143.3,False
127,129,PROXIMATE_TO,0.005504,distance_km=181.7,False
127,130,PROXIMATE_TO,0.034146,distance_km=29.3,False
128,129,PROXIMATE_TO,0.018754,distance_km=53.3,False
128,130,PROXIMATE_TO,0.007681,distance_km=130.2,False
129,130,PROXIMATE_TO,0.005731,distance_km=174.5,False
131,132,PROXIMATE_TO,0.008144,distance_km=122.8,False
131,133,PROXIMATE_TO,0.019821,distance_km=50.5,False
131,134,PROXIMATE_TO,0.011017,distance_km=90.8,False
131,135,PROXIMATE_TO,0.008939,distance_km=111.9,False
131,136,PROXIMATE_TO,0.011656,distance_km=85.8,False
131,137,PROXIMATE_TO,0.012842,distance_km=77.9,False
131,138,PROXIMATE_TO,0.006411,distance_km=156.0,False
131,139,PROXIMATE_TO,0.014827,distance_km=67.4,False
131,140,PROXIMATE_TO,0.008736,distance_km=114.5,False
131,141,PROXIMATE_TO,0.003394,distance_km=294.7,False
131,143,PROXIMATE_TO,0.004988,distance_km=200.5,False
131,144,PROXIMATE_TO,0.009479,distance_km=105.5,False
131,145,PROXIMATE_TO,0.006014,distance_km=166.3,False
131,146,PROXIMATE_TO,0.005386,distance_km=185.7,False
131,147,PROXIMATE_TO,0.004273,distance_km=234.1,False
131,148,PROXIMATE_TO,0.004152,distance_km=240.9,False
131,149,PROXIMATE_TO,0.00614,distance_km=162.9,False
131,150,PROXIMATE_TO,0.004221,distance_km=236.9,False
132,133,PROXIMATE_TO,0.01321,distance_km=75.7,False
132,134,PROXIMATE_TO,0.004736,distance_km=211.1,False
132,135,PROXIMATE_TO,0.006146,distance_km=162.7,False
132,136,PROXIMATE_TO,0.004918,distance_km=203.3,False
132,137,PROXIMATE_TO,0.010914,distance_km=91.6,False
132,138,PROXIMATE_TO,0.009574,distance_km=104.4,False
132,139,PROXIMATE_TO,0.010205,distance_km=98.0,False
132,140,PROXIMATE_TO,0.011464,distance_km=87.2,False
132,144,PROXIMATE_TO,0.004391,distance_km=227.7,False
132,145,PROXIMATE_TO,0.003474,distance_km=287.9,False
132,146,PROXIMATE_TO,0.003556,distance_km=281.2,False
132,149,PROXIMATE_TO,0.003512,distance_km=284.7,False
133,134,PROXIMATE_TO,0.007082,distance_km=141.2,False
133,135,PROXIMATE_TO,0.007498,distance_km=133.4,False
133,136,PROXIMATE_TO,0.007836,distance_km=127.6,False
133,137,PROXIMATE_TO,0.022711,distance_km=44.0,False
133,138,PROXIMATE_TO,0.008879,distance_km=112.6,False
133,139,PROXIMATE_TO,0.014647,distance_km=68.3,False
133,140,PROXIMATE_TO,0.010129,distance_km=98.7,False
133,143,PROXIMATE_TO,0.003985,distance_km=250.9,False
133,144,PROXIMATE_TO,0.006541,distance_km=152.9,False
133,145,PROXIMATE_TO,0.004618,distance_km=216.5,False
133,146,PROXIMATE_TO,0.004357,distance_km=229.5,False
133,147,PROXIMATE_TO,0.003532,distance_km=283.2,False
133,148,PROXIMATE_TO,0.003434,distance_km=291.2,False
133,149,PROXIMATE_TO,0.004773,distance_km=209.5,False
133,150,PROXIMATE_TO,0.00353,distance_km=283.3,False
134,135,PROXIMATE_TO,0.008047,distance_km=124.3,False
134,136,PROXIMATE_TO,0.015179,distance_km=65.9,False
134,137,PROXIMATE_TO,0.006148,distance_km=162.6,False
134,138,PROXIMATE_TO,0.00414,distance_km=241.5,False
134,139,PROXIMATE_TO,0.007686,distance_km=130.1,False
134,140,PROXIMATE_TO,0.005626,distance_km=177.7,False
134,141,PROXIMATE_TO,0.004873,distance_km=205.2,False
134,142,PROXIMATE_TO,0.004509,distance_km=221.8,False
134,143,PROXIMATE_TO,0.009107,distance_km=109.8,False
134,144,PROXIMATE_TO,0.02188,distance_km=45.7,False
134,145,PROXIMATE_TO,0.012999,distance_km=76.9,False
134,146,PROXIMATE_TO,0.008401,distance_km=119.0,False
134,147,PROXIMATE_TO,0.006788,distance_km=147.3,False
134,148,PROXIMATE_TO,0.006654,distance_km=150.3,False
134,149,PROXIMATE_TO,0.010928,distance_km=91.5,False
134,150,PROXIMATE_TO,0.006303,distance_km=158.7,False
135,136,PROXIMATE_TO,0.005867,distance_km=170.4,False
135,137,PROXIMATE_TO,0.005672,distance_km=176.3,False
135,138,PROXIMATE_TO,0.004114,distance_km=243.1,False
135,139,PROXIMATE_TO,0.014601,distance_km=68.5,False
135,140,PROXIMATE_TO,0.011612,distance_km=86.1,False
135,141,PROXIMATE_TO,0.003693,distance_km=270.8,False
135,142,PROXIMATE_TO,0.003387,distance_km=295.3,False
135,143,PROXIMATE_TO,0.004858,distance_km=205.8,False
135,144,PROXIMATE_TO,0.005987,distance_km=167.0,False
135,145,PROXIMATE_TO,0.005362,distance_km=186.5,False
135,146,PROXIMATE_TO,0.007795,distance_km=128.3,False
135,147,PROXIMATE_TO,0.004868,distance_km=205.4,False
135,148,PROXIMATE_TO,0.004309,distance_km=232.1,False
135,149,PROXIMATE_TO,0.004643,distance_km=215.4,False
135,150,PROXIMATE_TO,0.00535,distance_km=186.9,False
136,137,PROXIMATE_TO,0.007667,distance_km=130.4,False
136,138,PROXIMATE_TO,0.0049,distance_km=204.1,False
136,139,PROXIMATE_TO,0.006702,distance_km=149.2,False
136,140,PROXIMATE_TO,0.005046,distance_km=198.2,False
136,141,PROXIMATE_TO,0.003987,distance_km=250.8,False
136,142,PROXIMATE_TO,0.003814,distance_km=262.2,False
136,143,PROXIMATE_TO,0.006752,distance_km=148.1,False
136,144,PROXIMATE_TO,0.027846,distance_km=35.9,False
136,145,PROXIMATE_TO,0.00906,distance_km=110.4,False
136,146,PROXIMATE_TO,0.00542,distance_km=184.5,False
136,147,PROXIMATE_TO,0.004977,distance_km=200.9,False
136,148,PROXIMATE_TO,0.005201,distance_km=192.3,False
136,149,PROXIMATE_TO,0.011829,distance_km=84.5,False
136,150,PROXIMATE_TO,0.004552,distance_km=219.7,False
137,138,PROXIMATE_TO,0.012652,distance_km=79.0,False
137,139,PROXIMATE_TO,0.008905,distance_km=112.3,False
137,140,PROXIMATE_TO,0.007155,distance_km=139.8,False
137,143,PROXIMATE_TO,0.003712,distance_km=269.4,False
137,144,PROXIMATE_TO,0.006164,distance_km=162.2,False
137,145,PROXIMATE_TO,0.004294,distance_km=232.9,False
137,146,PROXIMATE_TO,0.003795,distance_km=263.5,False
137,149,PROXIMATE_TO,0.004652,distance_km=215.0,False
138,139,PROXIMATE_TO,0.005717,distance_km=174.9,False
138,140,PROXIMATE_TO,0.005403,distance_km=185.1,False
138,144,PROXIMATE_TO,0.004203,distance_km=237.9,False
138,149,PROXIMATE_TO,0.003478,distance_km=287.5,False
139,140,PROXIMATE_TO,0.020258,distance_km=49.4,False
139,143,PROXIMATE_TO,0.004276,distance_km=233.9,False
139,144,PROXIMATE_TO,0.006226,distance_km=160.6,False
139,145,PROXIMATE_TO,0.004865,distance_km=205.5,False
139,146,PROXIMATE_TO,0.005452,distance_km=183.4,False
139,147,PROXIMATE_TO,0.003991,distance_km=250.6,False
139,148,PROXIMATE_TO,0.003727,distance_km=268.3,False
139,149,PROXIMATE_TO,0.004611,distance_km=216.9,False
139,150,PROXIMATE_TO,0.004148,distance_km=241.1,False
140,143,PROXIMATE_TO,0.003599,distance_km=277.9,False
140,144,PROXIMATE_TO,0.004765,distance_km=209.9,False
140,145,PROXIMATE_TO,0.003973,distance_km=251.7,False
140,146,PROXIMATE_TO,0.00468,distance_km=213.7,False
140,147,PROXIMATE_TO,0.003477,distance_km=287.6,False
140,149,PROXIMATE_TO,0.003762,distance_km=265.8,False
140,150,PROXIMATE_TO,0.003672,distance_km=272.3,False
141,142,PROXIMATE_TO,0.035361,distance_km=28.3,False
141,143,PROXIMATE_TO,0.009693,distance_km=103.2,False
141,144,PROXIMATE_TO,0.004652,distance_km=214.9,False
141,145,PROXIMATE_TO,0.007108,distance_km=140.7,False
141,146,PROXIMATE_TO,0.006841,distance_km=146.2,False
141,147,PROXIMATE_TO,0.015285,distance_km=65.4,False
141,148,PROXIMATE_TO,0.016943,distance_km=59.0,False
141,149,PROXIMATE_TO,0.005374,distance_km=186.1,False
141,150,PROXIMATE_TO,0.010604,distance_km=94.3,False
142,143,PROXIMATE_TO,0.008728,distance_km=114.6,False
142,144,PROXIMATE_TO,0.004416,distance_km=226.4,False
142,145,PROXIMATE_TO,0.006575,distance_km=152.1,False
142,146,PROXIMATE_TO,0.005792,distance_km=172.7,False
142,147,PROXIMATE_TO,0.011081,distance_km=90.2,False
142,148,PROXIMATE_TO,0.013974,distance_km=71.6,False
142,149,PROXIMATE_TO,0.005228,distance_km=191.3,False
142,150,PROXIMATE_TO,0.008176,distance_km=122.3,False
143,144,PROXIMATE_TO,0.008912,distance_km=112.2,False
143,145,PROXIMATE_TO,0.026508,distance_km=37.7,False
143,146,PROXIMATE_TO,0.008795,distance_km=113.7,False
143,147,PROXIMATE_TO,0.014979,distance_km=66.8,False
143,148,PROXIMATE_TO,0.022599,distance_km=44.2,False
143,149,PROXIMATE_TO,0.011537,distance_km=86.7,False
143,150,PROXIMATE_TO,0.009511,distance_km=105.1,False
144,145,PROXIMATE_TO,0.013425,distance_km=74.5,False
144,146,PROXIMATE_TO,0.006369,distance_km=157.0,False
144,147,PROXIMATE_TO,0.006026,distance_km=166.0,False
144,148,PROXIMATE_TO,0.006395,distance_km=156.4,False
144,149,PROXIMATE_TO,0.01741,distance_km=57.4,False
144,150,PROXIMATE_TO,0.005343,distance_km=187.2,False
145,146,PROXIMATE_TO,0.008416,distance_km=118.8,False
145,147,PROXIMATE_TO,0.010297,distance_km=97.1,False
145,148,PROXIMATE_TO,0.012206,distance_km=81.9,False
145,149,PROXIMATE_TO,0.017502,distance_km=57.1,False
145,150,PROXIMATE_TO,0.00782,distance_km=127.9,False
146,147,PROXIMATE_TO,0.012028,distance_km=83.1,False
146,148,PROXIMATE_TO,0.008316,distance_km=120.3,False
146,149,PROXIMATE_TO,0.005794,distance_km=172.6,False
146,150,PROXIMATE_TO,0.017042,distance_km=58.7,False
147,148,PROXIMATE_TO,0.022534,distance_km=44.4,False
147,149,PROXIMATE_TO,0.006575,distance_km=152.1,False
147,150,PROXIMATE_TO,0.02242,distance_km=44.6,False
148,149,PROXIMATE_TO,0.007815,distance_km=128.0,False
148,150,PROXIMATE_TO,0.01124,distance_km=89.0,False
149,150,PROXIMATE_TO,0.005407,distance_km=184.9,False
1,2,SAME_STATE,1.0,state=Delhi,False
1,3,SAME_STATE,1.0,state=Delhi,False
1,4,SAME_STATE,1.0,state=Delhi,False
1,5,SAME_STATE,1.0,state=Delhi,False
1,6,SAME_STATE,1.0,state=Delhi,False
1,7,SAME_STATE,1.0,state=Delhi,False
1,8,SAME_STATE,1.0,state=Delhi,False
1,9,SAME_STATE,1.0,state=Delhi,False
1,10,SAME_STATE,1.0,state=Delhi,False
2,3,SAME_STATE,1.0,state=Delhi,False
2,4,SAME_STATE,1.0,state=Delhi,False
2,5,SAME_STATE,1.0,state=Delhi,False
2,6,SAME_STATE,1.0,state=Delhi,False
2,7,SAME_STATE,1.0,state=Delhi,False
2,8,SAME_STATE,1.0,state=Delhi,False
2,9,SAME_STATE,1.0,state=Delhi,False
2,10,SAME_STATE,1.0,state=Delhi,False
3,4,SAME_STATE,1.0,state=Delhi,False
3,5,SAME_STATE,1.0,state=Delhi,False
3,6,SAME_STATE,1.0,state=Delhi,False
3,7,SAME_STATE,1.0,state=Delhi,False
3,8,SAME_STATE,1.0,state=Delhi,False
3,9,SAME_STATE,1.0,state=Delhi,False
3,10,SAME_STATE,1.0,state=Delhi,False
4,5,SAME_STATE,1.0,state=Delhi,False
4,6,SAME_STATE,1.0,state=Delhi,False
4,7,SAME_STATE,1.0,state=Delhi,False
4,8,SAME_STATE,1.0,state=Delhi,False
4,9,SAME_STATE,1.0,state=Delhi,False
4,10,SAME_STATE,1.0,state=Delhi,False
5,6,SAME_STATE,1.0,state=Delhi,False
5,7,SAME_STATE,1.0,state=Delhi,False
5,8,SAME_STATE,1.0,state=Delhi,False
5,9,SAME_STATE,1.0,state=Delhi,False
5,10,SAME_STATE,1.0,state=Delhi,False
6,7,SAME_STATE,1.0,state=Delhi,False
6,8,SAME_STATE,1.0,state=Delhi,False
6,9,SAME_STATE,1.0,state=Delhi,False
6,10,SAME_STATE,1.0,state=Delhi,False
7,8,SAME_STATE,1.0,state=Delhi,False
7,9,SAME_STATE,1.0,state=Delhi,False
7,10,SAME_STATE,1.0,state=Delhi,False
8,9,SAME_STATE,1.0,state=Delhi,False
8,10,SAME_STATE,1.0,state=Delhi,False
9,10,SAME_STATE,1.0,state=Delhi,False
11,12,SAME_STATE,1.0,state=Maharashtra,False
11,13,SAME_STATE,1.0,state=Maharashtra,False
11,14,SAME_STATE,1.0,state=Maharashtra,False
11,15,SAME_STATE,1.0,state=Maharashtra,False
11,16,SAME_STATE,1.0,state=Maharashtra,False
11,17,SAME_STATE,1.0,state=Maharashtra,False
11,18,SAME_STATE,1.0,state=Maharashtra,False
11,19,SAME_STATE,1.0,state=Maharashtra,False
11,20,SAME_STATE,1.0,state=Maharashtra,False
12,13,SAME_STATE,1.0,state=Maharashtra,False
12,14,SAME_STATE,1.0,state=Maharashtra,False
12,15,SAME_STATE,1.0,state=Maharashtra,False
12,16,SAME_STATE,1.0,state=Maharashtra,False
12,17,SAME_STATE,1.0,state=Maharashtra,False
12,18,SAME_STATE,1.0,state=Maharashtra,False
12,19,SAME_STATE,1.0,state=Maharashtra,False
12,20,SAME_STATE,1.0,state=Maharashtra,False
13,14,SAME_STATE,1.0,state=Maharashtra,False
13,15,SAME_STATE,1.0,state=Maharashtra,False
13,16,SAME_STATE,1.0,state=Maharashtra,False
13,17,SAME_STATE,1.0,state=Maharashtra,False
13,18,SAME_STATE,1.0,state=Maharashtra,False
13,19,SAME_STATE,1.0,state=Maharashtra,False
13,20,SAME_STATE,1.0,state=Maharashtra,False
14,15,SAME_STATE,1.0,state=Maharashtra,False
14,16,SAME_STATE,1.0,state=Maharashtra,False
14,17,SAME_STATE,1.0,state=Maharashtra,False
14,18,SAME_STATE,1.0,state=Maharashtra,False
14,19,SAME_STATE,1.0,state=Maharashtra,False
14,20,SAME_STATE,1.0,state=Maharashtra,False
15,16,SAME_STATE,1.0,state=Maharashtra,False
15,17,SAME_STATE,1.0,state=Maharashtra,False
15,18,SAME_STATE,1.0,state=Maharashtra,False
15,19,SAME_STATE,1.0,state=Maharashtra,False
15,20,SAME_STATE,1.0,state=Maharashtra,False
16,17,SAME_STATE,1.0,state=Maharashtra,False
16,18,SAME_STATE,1.0,state=Maharashtra,False
16,19,SAME_STATE,1.0,state=Maharashtra,False
16,20,SAME_STATE,1.0,state=Maharashtra,False
17,18,SAME_STATE,1.0,state=Maharashtra,False
17,19,SAME_STATE,1.0,state=Maharashtra,False
17,20,SAME_STATE,1.0,state=Maharashtra,False
18,19,SAME_STATE,1.0,state=Maharashtra,False
18,20,SAME_STATE,1.0,state=Maharashtra,False
19,20,SAME_STATE,1.0,state=Maharashtra,False
21,22,SAME_STATE,1.0,state=Uttar Pradesh,False
21,23,SAME_STATE,1.0,state=Uttar Pradesh,False
21,24,SAME_STATE,1.0,state=Uttar Pradesh,False
21,25,SAME_STATE,1.0,state=Uttar Pradesh,False
21,26,SAME_STATE,1.0,state=Uttar Pradesh,False
21,27,SAME_STATE,1.0,state=Uttar Pradesh,False
21,28,SAME_STATE,1.0,state=Uttar Pradesh,False
21,29,SAME_STATE,1.0,state=Uttar Pradesh,False
21,30,SAME_STATE,1.0,state=Uttar Pradesh,False
22,23,SAME_STATE,1.0,state=Uttar Pradesh,False
22,24,SAME_STATE,1.0,state=Uttar Pradesh,False
22,25,SAME_STATE,1.0,state=Uttar Pradesh,False
22,26,SAME_STATE,1.0,state=Uttar Pradesh,False
22,27,SAME_STATE,1.0,state=Uttar Pradesh,False
22,28,SAME_STATE,1.0,state=Uttar Pradesh,False
22,29,SAME_STATE,1.0,state=Uttar Pradesh,False
22,30,SAME_STATE,1.0,state=Uttar Pradesh,False
23,24,SAME_STATE,1.0,state=Uttar Pradesh,False
23,25,SAME_STATE,1.0,state=Uttar Pradesh,False
23,26,SAME_STATE,1.0,state=Uttar Pradesh,False
23,27,SAME_STATE,1.0,state=Uttar Pradesh,False
23,28,SAME_STATE,1.0,state=Uttar Pradesh,False
23,29,SAME_STATE,1.0,state=Uttar Pradesh,False
23,30,SAME_STATE,1.0,state=Uttar Pradesh,False
24,25,SAME_STATE,1.0,state=Uttar Pradesh,False
24,26,SAME_STATE,1.0,state=Uttar Pradesh,False
24,27,SAME_STATE,1.0,state=Uttar Pradesh,False
24,28,SAME_STATE,1.0,state=Uttar Pradesh,False
24,29,SAME_STATE,1.0,state=Uttar Pradesh,False
24,30,SAME_STATE,1.0,state=Uttar Pradesh,False
25,26,SAME_STATE,1.0,state=Uttar Pradesh,False
25,27,SAME_STATE,1.0,state=Uttar Pradesh,False
25,28,SAME_STATE,1.0,state=Uttar Pradesh,False
25,29,SAME_STATE,1.0,state=Uttar Pradesh,False
25,30,SAME_STATE,1.0,state=Uttar Pradesh,False
26,27,SAME_STATE,1.0,state=Uttar Pradesh,False
26,28,SAME_STATE,1.0,state=Uttar Pradesh,False
26,29,SAME_STATE,1.0,state=Uttar Pradesh,False
26,30,SAME_STATE,1.0,state=Uttar Pradesh,False
27,28,SAME_STATE,1.0,state=Uttar Pradesh,False
27,29,SAME_STATE,1.0,state=Uttar Pradesh,False
27,30,SAME_STATE,1.0,state=Uttar Pradesh,False
28,29,SAME_STATE,1.0,state=Uttar Pradesh,False
28,30,SAME_STATE,1.0,state=Uttar Pradesh,False
29,30,SAME_STATE,1.0,state=Uttar Pradesh,False
31,32,SAME_STATE,1.0,state=Bihar,False
31,33,SAME_STATE,1.0,state=Bihar,False
31,34,SAME_STATE,1.0,state=Bihar,False
31,35,SAME_STATE,1.0,state=Bihar,False
31,36,SAME_STATE,1.0,state=Bihar,False
31,37,SAME_STATE,1.0,state=Bihar,False
31,38,SAME_STATE,1.0,state=Bihar,False
31,39,SAME_STATE,1.0,state=Bihar,False
31,40,SAME_STATE,1.0,state=Bihar,False
32,33,SAME_STATE,1.0,state=Bihar,False
32,34,SAME_STATE,1.0,state=Bihar,False
32,35,SAME_STATE,1.0,state=Bihar,False
32,36,SAME_STATE,1.0,state=Bihar,False
32,37,SAME_STATE,1.0,state=Bihar,False
32,38,SAME_STATE,1.0,state=Bihar,False
32,39,SAME_STATE,1.0,state=Bihar,False
32,40,SAME_STATE,1.0,state=Bihar,False
33,34,SAME_STATE,1.0,state=Bihar,False
33,35,SAME_STATE,1.0,state=Bihar,False
33,36,SAME_STATE,1.0,state=Bihar,False
33,37,SAME_STATE,1.0,state=Bihar,False
33,38,SAME_STATE,1.0,state=Bihar,False
33,39,SAME_STATE,1.0,state=Bihar,False
33,40,SAME_STATE,1.0,state=Bihar,False
34,35,SAME_STATE,1.0,state=Bihar,False
34,36,SAME_STATE,1.0,state=Bihar,False
34,37,SAME_STATE,1.0,state=Bihar,False
34,38,SAME_STATE,1.0,state=Bihar,False
34,39,SAME_STATE,1.0,state=Bihar,False
34,40,SAME_STATE,1.0,state=Bihar,False
35,36,SAME_STATE,1.0,state=Bihar,False
35,37,SAME_STATE,1.0,state=Bihar,False
35,38,SAME_STATE,1.0,state=Bihar,False
35,39,SAME_STATE,1.0,state=Bihar,False
35,40,SAME_STATE,1.0,state=Bihar,False
36,37,SAME_STATE,1.0,state=Bihar,False
36,38,SAME_STATE,1.0,state=Bihar,False
36,39,SAME_STATE,1.0,state=Bihar,False
36,40,SAME_STATE,1.0,state=Bihar,False
37,38,SAME_STATE,1.0,state=Bihar,False
37,39,SAME_STATE,1.0,state=Bihar,False
37,40,SAME_STATE,1.0,state=Bihar,False
38,39,SAME_STATE,1.0,state=Bihar,False
38,40,SAME_STATE,1.0,state=Bihar,False
39,40,SAME_STATE,1.0,state=Bihar,False
41,42,SAME_STATE,1.0,state=West Bengal,False
41,43,SAME_STATE,1.0,state=West Bengal,False
41,44,SAME_STATE,1.0,state=West Bengal,False
41,45,SAME_STATE,1.0,state=West Bengal,False
41,46,SAME_STATE,1.0,state=West Bengal,False
41,47,SAME_STATE,1.0,state=West Bengal,False
41,48,SAME_STATE,1.0,state=West Bengal,False
41,49,SAME_STATE,1.0,state=West Bengal,False
41,50,SAME_STATE,1.0,state=West Bengal,False
42,43,SAME_STATE,1.0,state=West Bengal,False
42,44,SAME_STATE,1.0,state=West Bengal,False
42,45,SAME_STATE,1.0,state=West Bengal,False
42,46,SAME_STATE,1.0,state=West Bengal,False
42,47,SAME_STATE,1.0,state=West Bengal,False
42,48,SAME_STATE,1.0,state=West Bengal,False
42,49,SAME_STATE,1.0,state=West Bengal,False
42,50,SAME_STATE,1.0,state=West Bengal,False
43,44,SAME_STATE,1.0,state=West Bengal,False
43,45,SAME_STATE,1.0,state=West Bengal,False
43,46,SAME_STATE,1.0,state=West Bengal,False
43,47,SAME_STATE,1.0,state=West Bengal,False
43,48,SAME_STATE,1.0,state=West Bengal,False
43,49,SAME_STATE,1.0,state=West Bengal,False
43,50,SAME_STATE,1.0,state=West Bengal,False
44,45,SAME_STATE,1.0,state=West Bengal,False
44,46,SAME_STATE,1.0,state=West Bengal,False
44,47,SAME_STATE,1.0,state=West Bengal,False
44,48,SAME_STATE,1.0,state=West Bengal,False
44,49,SAME_STATE,1.0,state=West Bengal,False
44,50,SAME_STATE,1.0,state=West Bengal,False
45,46,SAME_STATE,1.0,state=West Bengal,False
45,47,SAME_STATE,1.0,state=West Bengal,False
45,48,SAME_STATE,1.0,state=West Bengal,False
45,49,SAME_STATE,1.0,state=West Bengal,False
45,50,SAME_STATE,1.0,state=West Bengal,False
46,47,SAME_STATE,1.0,state=West Bengal,False
46,48,SAME_STATE,1.0,state=West Bengal,False
46,49,SAME_STATE,1.0,state=West Bengal,False
46,50,SAME_STATE,1.0,state=West Bengal,False
47,48,SAME_STATE,1.0,state=West Bengal,False
47,49,SAME_STATE,1.0,state=West Bengal,False
47,50,SAME_STATE,1.0,state=West Bengal,False
48,49,SAME_STATE,1.0,state=West Bengal,False
48,50,SAME_STATE,1.0,state=West Bengal,False
49,50,SAME_STATE,1.0,state=West Bengal,False
51,52,SAME_STATE,1.0,state=Tamil Nadu,False
51,53,SAME_STATE,1.0,state=Tamil Nadu,False
51,54,SAME_STATE,1.0,state=Tamil Nadu,False
51,55,SAME_STATE,1.0,state=Tamil Nadu,False
